Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
504204,21659,GLASS CAKE STAND,2,2010-04-12 11:22:00,14.95,14930.0,Channel Islands
528769,85014B,RED RETROSPOT UMBRELLA,3,2010-10-25 09:08:00,5.95,15260.0,United Kingdom
490957,85221,ASSORTED COLOUR SILK COIN PURSE,12,2009-12-08 15:12:00,1.25,15823.0,United Kingdom
525068,21821,GLITTER STAR GARLAND WITH BELLS ,6,2010-10-03 14:37:00,3.75,15579.0,United Kingdom
500336,21432,SET OF 3 CASES WOODLAND DESIGN,1,2010-03-07 13:48:00,5.95,17589.0,United Kingdom
523871,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,2010-09-24 12:59:00,4.95,16168.0,United Kingdom
507369,21687,SILVER PLATE CANDLE BOWL LARGE,3,2010-05-07 17:49:00,3.75,17400.0,United Kingdom
496008,48129,DOOR MAT TOPIARY,2,2010-01-28 12:36:00,6.75,14911.0,EIRE
499061,21259,VICTORIAN SEWING BOX SMALL ,5,2010-02-24 14:07:00,5.95,15058.0,United Kingdom
515116,21260,FIRST AID TIN,6,2010-07-08 13:10:00,3.25,13001.0,United Kingdom
502920,22382,LUNCH BAG SPACEBOY DESIGN ,1,2010-03-29 13:55:00,1.65,18041.0,United Kingdom
497230,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-02-08 09:22:00,1.25,17504.0,United Kingdom
507218,20728,LUNCH BAG CARS BLUE,3,2010-05-06 19:08:00,1.65,14713.0,United Kingdom
529839,22683,"FRENCH BLUE METAL DOOR SIGN, 8",10,2010-10-31 12:36:00,1.25,16003.0,United Kingdom
532663,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-11-14 11:32:00,0.55,14936.0,Channel Islands
533577,22450,SILK PURSE BABUSHKA BLUE,12,2010-11-18 11:08:00,3.35,17377.0,United Kingdom
503433,22349,"DOG BOWL , CHASING BALL DESIGN",6,2010-04-01 08:43:00,3.75,12609.0,Germany
522986,21217,RED SPOTTY ROUND CAKE TINS,2,2010-09-19 14:45:00,9.95,13883.0,United Kingdom
534188,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2010-11-21 14:13:00,4.25,17085.0,United Kingdom
517755,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,2010-08-02 10:29:00,2.75,13647.0,United Kingdom
494987,85099F,JUMBO BAG STRAWBERRY,10,2010-01-20 11:31:00,1.95,18223.0,United Kingdom
505167,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2010-04-20 12:46:00,2.95,17841.0,United Kingdom
511304,20692,FLORAL ELEPHANT SOFT TOY,5,2010-06-07 15:47:00,4.25,17402.0,United Kingdom
505725,22367,CHILDS APRON SPACEBOY DESIGN,1,2010-04-25 13:55:00,1.95,14606.0,United Kingdom
537135,22731,3D CHRISTMAS STAMPS STICKERS ,3,2010-12-05 12:35:00,1.25,17059.0,United Kingdom
519889,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2,2010-08-22 12:34:00,2.95,14878.0,United Kingdom
505572,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-04-23 11:36:00,1.25,14030.0,United Kingdom
524982,20981,12 PENCILS TALL TUBE WOODLAND,2,2010-10-01 15:28:00,0.85,12926.0,United Kingdom
